female,shirts,manuela.nandrin,0,FB Sister,M / 38 / 10,"5,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/shirts/1221387468-fb-sister-top-grosse-m
female,tuniken,manuela.nandrin,1,Made in italy,Einheitsgröße,"20,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1203652183-schicke-bluseshirt
female,blusen,manuela.nandrin,0,Janina,M / 38 / 10,"10,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/blusen/1203645376-tolle-leo-bluse-grosse-38
female,tuniken,manuela.nandrin,0,made in Italia,Einheitsgröße,"18,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1203125786-tolle-leichte-bluse
female,ohrringe,manuela.nandrin,87,,Purelei,"30,00 €",https://www.vinted.de/damen/accessoires/schmuck/ohrringe/823473422-purelei-kapakai-ohrringe-gold
female,tops-and-t-shirts,manuela.nandrin,3,,Einheitsgröße,"15,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/three-fourths-blusen/1153609157-tolle-sommerliche-bluse
female,tuniken,manuela.nandrin,1,Gina Benotti,L / 40 / 12,"10,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1137811273-gina-benotti-tunika-grosse-m-4042
female,stiefelette,manuela.nandrin,19,Tamaris,39,"18,00 €",https://www.vinted.de/damen/schuhe/stiefelette/1008046459-tamaris-wildleder-stiefelette-grosse-39
female,tuniken,manuela.nandrin,0,Pink,Einheitsgröße,"15,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tuniken/1081371736-tolle-tunika-mit-passendem-top
female,t-shirts,manuela.nandrin,0,Keine,Einheitsgröße,"10,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/968603648-cooles-shirt-einheitsgrosse
female,tops-and-t-shirts,manuela.nandrin,1,Laura T.,L / 40 / 12,"3,50 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tragerhemd/1007729812-laura-torelli-shirt-grosse-l
female,tops-and-t-shirts,manuela.nandrin,0,Gina,S / 36 / 8,"5,50 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tragerhemd/1007723853-gina-top-grosse-s-3436
female,t-shirts,manuela.nandrin,0,We Love XOX,Einheitsgröße,"10,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/695591686-tolles-shirt-einheitsgrosse
female,t-shirts,manuela.nandrin,6,,Einheitsgröße,"23,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/695591036-pm-selected-shirt-mit-kapuze
female,jacken,manuela.nandrin,4,Gina,L / 40 / 12,"11,50 €",https://www.vinted.de/damen/kleidung/mantel-and-jacken/jacken/lederjacken/695592874-gina-sportlichschicke-jacke-grosse-40
female,t-shirts,manuela.nandrin,2,Gina,L / 40 / 12,"6,50 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/t-shirts/730021677-gina-shirt-grosse-40
female,tops-and-t-shirts,manuela.nandrin,6,Janina,L / 40 / 12,"4,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/schulterfreie-tops/729265077-janina-shirt-grosse-40-neon-pink
female,sweater,manuela.nandrin,3,Gina Benotti,M / 38 / 10,"8,00 €",https://www.vinted.de/damen/kleidung/hoodies-and-langarmshirts/sweater/lange-pullover/723261365-gina-benotti-strickpulli-glitzer-grosse-3638
female,hoodies-and-langarmshirts,manuela.nandrin,4,Amisu,M / 38 / 10,"5,00 €",https://www.vinted.de/damen/kleidung/hoodies-and-langarmshirts/strickjacken/695588852-amisu-grosse-m-kuscheliges-jackchen
female,sweater,manuela.nandrin,1,Amisu,L / 40 / 12,"5,00 €",https://www.vinted.de/damen/kleidung/hoodies-and-langarmshirts/sweater/lange-pullover/695591927-amisu-pulli-grosse-l
female,tops-and-t-shirts,manuela.nandrin,4,Amisu,L / 40 / 12,"7,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/langarmelige-blusen/695591563-amisu-bluse-grosse-l
female,tops-and-t-shirts,manuela.nandrin,3,Canda,XL / 42 / 14,"10,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/three-fourths-blusen/695589257-canda-blusetunika-grosse-42
female,jacken,manuela.nandrin,0,Keine,Einheitsgröße,"8,00 €",https://www.vinted.de/damen/kleidung/mantel-and-jacken/jacken/jeansjacken/695589057-jeansjacke-einheitsgrosse
female,shirts,manuela.nandrin,5,Keine,M / 38 / 10,"8,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/shirts/695591481-dg-shirt-grosse-xl
female,shirts,manuela.nandrin,1,Blue Motion,M / 38 / 10,"7,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/shirts/695590860-blue-motion-sommerset-grosse-m-4042
female,tops-and-t-shirts,manuela.nandrin,2,Sislo fashion,Einheitsgröße,"15,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tragerhemd/695590662-sislo-fashion-tolles-top-einheitsgrosse
female,tops-and-t-shirts,manuela.nandrin,2,Keine,M / 38 / 10,"5,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/tragerhemd/695589914-topshirt-glitzer-grosse-m
female,kleider,manuela.nandrin,0,Multiblu,M / 38 / 10,"7,00 €",https://www.vinted.de/damen/kleidung/kleider/sommerkleider/695588501-multiblu-sommerkleid-grosse-38
female,turnschuhe,manuela.nandrin,19,Tamaris,39,"15,00 €",https://www.vinted.de/damen/schuhe/turnschuhe/695588344-tamaris-sneaker-turnschuh-glitzer-gr39
female,tops-and-t-shirts,manuela.nandrin,1,Janina,M / 38 / 10,"4,00 €",https://www.vinted.de/damen/kleidung/tops-and-t-shirts/schulterfreie-tops/695589329-janina-shirt-grosse-38
female,jeans,manuela.nandrin,0,Amisu,S / 36 / 8,"5,00 €",https://www.vinted.de/damen/kleidung/jeans/rohrenjeans/695589722-amisu-jeans-grosse-36
female,jeans,manuela.nandrin,3,Amisu,S / 36 / 8,"5,00 €",https://www.vinted.de/damen/kleidung/jeans/rohrenjeans/695589662-amisu-jeans-grosse-36
female,sweater,manuela.nandrin,2,,L / 40 / 12,"5,00 €",https://www.vinted.de/damen/kleidung/hoodies-and-langarmshirts/sweater/lange-pullover/695589462-janina-pulli-grosse-40
